Tên Merchant,Tên thương hiệu/ cửa hàng,Danh mục ngành hàng,điểm bán,Tỉnh/Thành phố,Quận/Huyện,Phường/Xã,Địa chỉ,Số điện thoại,Website,Mô tả,Tên ảnh
Cty TNHH TM và SX Bánh ngọt Gia Bảo,Bánh ngọt Gia Bảo ,Hàng bánh ngọt,Bánh ngọt Gia Bảo ,Hà Nội,Thanh Xuân,Thanh Xuân Trung,328 Nguyễn Trãi,,,Cửa hàng bánh ngọt Gia Bảo ,
Cty TNHH TM và SX Bánh ngọt Gia Bảo,Bánh ngọt Gia Bảo ,Hàng bánh ngọt,Bánh ngọt Gia Bảo ,Hà Nội,Thanh Xuân,Thượng Đình,Số 24 Khương Đình,,,Cửa hàng bánh ngọt Gia Bảo ,
Cty TNHH TM và SX Bánh ngọt Gia Bảo,Bánh ngọt Gia Bảo ,Hàng bánh ngọt,Bánh ngọt Gia Bảo ,Hà Nội,Cầy Giấy,Cầu Diễn,Số 8 Hồ Tùng Mậu,,,Cửa hàng bánh ngọt Gia Bảo ,
Cty  CP TM và Du lịch Phú Đông,Taxi Thành Lợi,Taxi,Taxi Thành Lợi,Hà Nội,Hoàn Kiếm,Chương Dương,Số 488 Bạch Đằng,2438551551,,Hãng Taxi Thành Lợi. Hotline 024 38 551 551,
Cty  CP TM và Du lịch Phú Đông,Thành Lợi trụ sở chính,Taxi,Thành Lợi trụ sở chính,Hà Nội,Hai Bà Trưng,Vĩnh tuy,164 Nguyễn Khoái,2438551551,,Hãng Taxi Thành Lợi. Hotline 024 38 551 551,
Cty  CP TM và Du lịch Phú Đông,Thành lợi VPDD,Taxi,Thành lợi VPDD,Hà Nội,Hai Bà Trưng,Vĩnh tuy,158 Nguyễn Khoái,2438551551,,Hãng Taxi Thành Lợi. Hotline 024 38 551 551,
Cty  CP TM và Du lịch Phú Đông,Thành Lợi Gara ô tô,Taxi,Thành Lợi Gara ô tô,Hà Nội,Hai Bà Trưng,Thanh Lương,315 Nguyễn Khoái,2438551551,,Hãng Taxi Thành Lợi. Hotline 024 38 551 551,
Cty  CP TM và Du lịch Phú Đông,Thành lợi VPKT,Taxi,Thành lợi VPKT,Hà Nội,Hai Bà Trưng,Vĩnh tuy,162 Nguyễn Khoái,2438551551,,Hãng Taxi Thành Lợi. Hotline 024 38 551 551,
Cty  CP TM và Du lịch Phú Đông,Thành lợi chi nhánh Hà Nam,Taxi,Thành lợi chi nhánh Hà Nam,Hà Nam,Duy Tiên,Duy Minh,Thôn Trung,2438551551,,Hãng Taxi Thành Lợi. Hotline 024 38 551 551,
HKD Không tên biển hiệu- Đặng Thị Nga,Kính mắt Sao Việt,Thời trang,Kính mắt Sao Việt,Hà Nội,Đống Đa,Phương Mai,Số 50 Trương Định,,,,
HKD Nguyễn Quang Vinh,Cửa hàng giày dép Quang Vinh,Thời trang,Cửa hàng giày dép Quang Vinh,Hà Nội,Hà Đông,Quang Trung,Số 86 đường Quan Trung,,,,
HKD Nguyễn Kim Hòa,Nhà hàng Việt Kều,Nhà hàng,Nhà hàng Việt Kều,Hà Nội,Hoàng Mai,Đại Kim,Số 90 Nguyễn Hữu Thọ,,,,
HKD Bạch Đằng Kiên,Cửa hàng mua bán điện thoại,Điện tử - Điện máy,Cửa hàng mua bán điện thoại,Hà Nội,Hà Đông,Quang Trung,Số 63 Quang Trung,,,,
Cty CP Thương mại du lịch Sen Rừng,Đại lý vé máy bay Sen Rừng,Du lịch,Đại lý vé máy bay Sen Rừng,Hà Nội,Tây Hồ,Yên Phụ,Số 43 Nghi Tàm,,,,
HKD Thiết bị y tế Hồng Phúc,Y tế Hồng Phúc,Dịch vụ khác,Y tế Hồng Phúc,Hà Nội,Đống Đa,Phương Mai,Số 116/E8 phố Phương Mai,,,,
HKD Cửa hàng thiết bị  tế Minh Ngọc,Thiết bị y tế Minh Ngọc,Dịch vụ khác,Thiết bị y tế Minh Ngọc,Hà Nội,Đống Đa,Phương Mai,Số nhà 114 - E9 Phương Mai,,,,
HKD Cửa hàng thiết bị  tế Minh Ngọc,Thiết bị y tế Minh Ngọc,Dịch vụ khác,Thiết bị y tế Minh Ngọc,Hà Nội,Đống Đa,Phương Mai,31 Phương Mai,,,,
HKD Cửa hàng Đức Ly,Cửa hàng Đức Ly,Dịch vụ khác,Cửa hàng Đức Ly,Hà Nội,Đống Đa,Phương Mai,P116 - E9 tập thể Phương Mai,,,,
HKD Cửa hàng Đức Ly,Cửa hàng Đức Ly,Dịch vụ khác,Cửa hàng Đức Ly,Hà Nội,Thanh Trì,Tả Thanh oai,1626 CT8B khu đô thị Đại Thanh,,,,
HKD Điện tử Imax,IMAX,Điện tử - Điện máy,IMAX,Hà Nội,Đống Đa,Thổ Quan,Số 155 phố Khâm Thiên,,,,
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Hà Nội,Đống Đa,Văn Miếu,Số 3 Nguyễn Như Đổ,2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Thái Nguyên,Thái Nguyên,Hoàng Văn Thụ,Số 331 Lương Ngọc Quyến,2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Tuyên Quang,Tuyên Quang,Tân Quang,121 Quang Trung,2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Hà Nội,Long Biên,Ngọc Lâm,636 Ngọc Lâm,2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Hà Nội,Thường Tín,Phố Vồi,61 Phố Vồi,2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Hà Nội,Hoàn Kiếm,Hàng Đào,61 Hàng Ngang,2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Hà Nội,Gia Lâm,Ninh Hiệp,Kiot G19 Sơn Long,2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
CN Thái Nguyên- Cty TNHH Thời trang Hoàng Cường,Haritoni ,Thời trang,Haritoni ,Hà Nội,Hoàn Kiếm,Hàng Đào,"52 Hàng Ngang,",2473028568,http://haritoni.vn/,Thương hiệu thời trang nam phong cách Hàn quốc.,LOGO-Haritoni.png
HKD Hàng hiệu xuất khẩu và xách tay,ZARIST Vạn Bảo,Thời trang,ZARIST Vạn Bảo,Hà Nội,Ba Đình,Liễu Giai,61 Vạn bảo,,,Hàng hiệu xuất khẩu và xách tay ZARIST Vạn Bảo,
HKD Hàng hiệu xuất khẩu và xách tay,ZARIST Thái Hà,Thời trang,ZARIST Thái Hà,Hà Nội,Đống Đa,Trung Liệt,Số 4/218 Thái Hà,,,Hàng hiệu xuất khẩu và xách tay ZARIST Vạn Bảo,
HKD Nhà May Huyền,Nhà May Huyền,Thời trang,Nhà May Huyền,Hà Nội,Long Biên,Đức Giang,204 đường Ngô Gia Tự,,,Nhà May Huyền,
Cty CP Đăng Quang,Hải Sản Biển Đông,Nhà hàng,Hải Sản Biển Đông,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,"Số 2, ngõ 84 Trần Thái Tông",18001158,http://haisanbiendong.vn/,"Chuỗi nhà hàng hải sản lớn, chủng loại hàng phong phú, chất lượng, có uy tín ở Hà Nội",logo_bien-dong.png
Cty CP Đăng Quang,Hải Sản Biển Đông,Nhà hàng,Hải Sản Biển Đông,Hà Nội,Thanh Xuân,Thượng Đình,"Tầng B2, TTTM Royal City, 72 Nguyễn Trãi",18001158,http://haisanbiendong.vn/,"Chuỗi nhà hàng hải sản lớn, chủng loại hàng phong phú, chất lượng, có uy tín ở Hà Nội",logo_bien-dong.png
Cty CP Đăng Quang,Hải Sản Biển Đông,Nhà hàng,Hải Sản Biển Đông,Hà Nội,Hai Bà Trưng,Vĩnh tuy,"Tầng B1, TTTM Time Citys, 458 Minh Khai",18001158,http://haisanbiendong.vn/,"Chuỗi nhà hàng hải sản lớn, chủng loại hàng phong phú, chất lượng, có uy tín ở Hà Nội",logo_bien-dong.png
Cty CP Đăng Quang,Hải Sản Biển Đông,Nhà hàng,Hải Sản Biển Đông,Hà Nội,Hoàn Kiếm,Chương Dương,1059 Hồng Hà,18001158,http://haisanbiendong.vn/,"Chuỗi nhà hàng hải sản lớn, chủng loại hàng phong phú, chất lượng, có uy tín ở Hà Nội",logo_bien-dong.png
Cty CP Đăng Quang,Hải Sản Biển Đông,Nhà hàng,Hải Sản Biển Đông,Hà Nội,Đống Đa,Láng Thượng,Số 794 Đường Láng,18001158,http://haisanbiendong.vn/,"Chuỗi nhà hàng hải sản lớn, chủng loại hàng phong phú, chất lượng, có uy tín ở Hà Nội",logo_bien-dong.png
Cty CP Đăng Quang,Hải Sản Biển Đông,Nhà hàng,Hải Sản Biển Đông,Hà Nội,Hoàn Kiếm,Hàng Bài,Số 3 Trần Quốc Toản,18001158,http://haisanbiendong.vn/,"Chuỗi nhà hàng hải sản lớn, chủng loại hàng phong phú, chất lượng, có uy tín ở Hà Nội",logo_bien-dong.png
Cty CP Đăng Quang,Hải Sản Biển Đông,Nhà hàng,Hải Sản Biển Đông,Hà Nội,Long Biên,Giang Biên,"Tổ 3, Giang Biên",18001158,http://haisanbiendong.vn/,"Chuỗi nhà hàng hải sản lớn, chủng loại hàng phong phú, chất lượng, có uy tín ở Hà Nội",logo_bien-dong.png
HKD Dụng cụ Y tế Việt Hà,Dụng cụ Y tế Việt Hà,Dược phẩm - Thuốc,Dụng cụ Y tế Việt Hà,Hà Nội,Đống Đa,Phương Mai,P117 - E9 phố Phương Mai,,,,
HKD Máy ảnh số Trung Tuấn,Máy ảnh số Trung Tuấn,Điện tử - Điện máy,Máy ảnh số Trung Tuấn,Hà Nội,Hai Bà Trưng,Lê Đại Hành,Số 12 Phố Đại Cồ Việt,,,,
HKD Siêu thị Mẹ và bé,KIDS CLOSET,Thời trang,KIDS CLOSET,Hà Nội,Hoàng Mai,Vĩnh Hưng,số 173 Vĩnh Hưng,,,Cửa hàng thời trang cho trẻ em,
HKD Siêu thị Mẹ và bé,KIDS CLOSET,Thời trang,KIDS CLOSET,Hà Nội,Hai Bà Trưng,Bùi Thị Xuân,Số 52 Mai Hắc Đế,,,Cửa hàng thời trang cho trẻ em,
HKD Thiết bị Y Tế Toàn Hiền,Thiết bị Y Tế Toàn Hiền,Dược phẩm - Thuốc,Thiết bị Y Tế Toàn Hiền,Hà Nội,Đống Đa,Phương Mai,Số 108- E1 Phố Phương Mai,,,,
Cty TNHH Thương mại Gia Khoa,Thiết bị y tế Gia Khoa,Dược phẩm - Thuốc,Thiết bị y tế Gia Khoa,Hà Nội,Đống Đa,Phương Mai,"Tầng 1, số nhà 21",,,,
Công ty Cổ phần FULIFE,GENTLEMAN,Thời trang,GENTLEMAN,Hà Nội,Hai Bà Trưng,Ngô Thì Nhậm,121 phố Huế,,,,
Công ty Cổ phần FULIFE,GENTLEMAN,Thời trang,GENTLEMAN,Hà Nội,Đống Đa,Quang Trung,70 Chùa Bộc,,,,
Công ty Cổ phần FULIFE,GENTLEMAN,Thời trang,GENTLEMAN,Hà Nội,Ba Đình,Giảng Võ,311 Kim Mã,,,,
HKD Nguyễn Doãn Lưu,Cửa hàng Tranh đẹp,Nội thất,Cửa hàng Tranh đẹp,Hà Nội,Ba Đình,Vĩnh Phúc,693 Hoàng Hoa Thám,,,,
HKD Không tên biển hiệu Nguyễn Thị Hồng Nhung,Y tế Hồng Nhung,Dược phẩm - Thuốc,Y tế Hồng Nhung,Hà Nội,Đống Đa,Phương Mai,Số 106- E8 Phương Mai,,,,
HKD Nguyễn Thị Chang,"Hàng VNXK
",Thời trang,"Hàng VNXK
",Hà Nội,Đống Đa,Trung Tự,P107B3 TT Trung Tự,,,,
HKD Phạm Văn Định,Thiết bị điện Nhật Minh,Điện tử - Điện máy,Thiết bị điện Nhật Minh,Hà Nội,Hoàn Kiếm,Hàng Bông,Số 40B Phùng Hưng,,,,
HKD Nguyễn Thị Thêm - 63,"Giày dép Việt Nam Xuất khẩu
",Thời trang,"Giày dép Việt Nam Xuất khẩu
",Hà Nội,Hai Bà Trưng,Lê Đại Hành,Số 46B Lê Đại Hành,,,"Cửa hàng giày dép Việt Nam Xuất khẩu
",
HKD Nguyễn Văn Điệp,HKD Nguyễn Văn Điệp,Thời trang,,Hà Nội,Bắc Từ Liêm,Cầu Diễn,"Tầng 1 siêu thị Ebert,km/2 quốc lộ 32",,,Cửa hàng thời trang,
HKD Nguyễn Văn Điệp,HKD Nguyễn Văn Điệp,Thời trang,,Hà Nội,Mê Linh,Quang Minh,tổ 8 thị trấn Chi Đông,,,Cửa hàng thời trang,
HKD Nguyễn Văn Điệp,HKD Nguyễn Văn Điệp,Thời trang,,Hà Nội,Mê Linh,Quang Minh,"Tầng 1, Mê Linh Plaza",,,Cửa hàng thời trang,
Cty CP Vật liệu xây dựng và vận tải Tuấn Phong,VIET SHADOW,Thời trang,VIET SHADOW,Hà Nội,Đống Đa,Trung Liệt,67 Khương Thượng,,,,
Cty TNHH MTV Chi Anh -Carental,Pause Coffee_ Take away,Quán café,Pause Coffee_ Take away,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,B15/D21 ngõ 92 Trần Thái Tông,,,,
HKD Thời trang Tiến Đạt,T&M Boutique,Thời trang,T&M Boutique,Hà Nội,Đống Đa,Kim Liên,Số 50 Phạm Ngọc Thạch,,,Cửa hàng thời trang T&M Boutique,
HKD Thời trang Tiến Đạt,Hảo Hải,Thời trang,Hảo Hải,Hà Nội,Hoàn Kiếm,Đồng Xuân,Số 1 Nguyễn Thiệp,,,,
HKD Đỗ Ngọc Tuyền,Gạo sạch Đaih Phát,Siêu thị - Cửa hàng tạp hóa,Gạo sạch Đaih Phát,Hà Nội,Đống Đa,Trung Tự,P110 - B3 tập thể Trung Tự,,,,
HKD Nguyễn Thị Thu Hương 71,Hương Coffe,Quán café,Hương Coffe,Hà Nội,Hai Bà Trưng,Lê Đại Hành,Số 33 Lê Đại Hành,,,,
Cty TNHH Nội thất Sinh Liên,Nội thất Sinh Liên,Nội thất,Nội thất Sinh Liên,Hà Nội,Ba Đình,Ngọc Khánh,Số 972 La Thành,,,,
Cty TNHH TMDV Sinh Liên ,Cty TNHH TMDV Sinh Liên ,Nội thất,Cty TNHH TMDV Sinh Liên ,Hà Nội,Ba Đình,Ngọc Khánh,Số 1130B Phố La Thành,,,,
Cty TNHH TM và DV Tổng hợp Bảo Tín,Siêu thị Funny,Siêu thị - Cửa hàng tạp hóa,Siêu thị Funny,Hà Nội,Thanh Trì,Tân Triều,"Tầng 1, CC Viện bỏng",,,,
HKD Hằng Ly,Shop Hằng Ly,Thời trang,Shop Hằng Ly,Hà Nội,Hoàn Kiếm,Cửa Đông,Số 68 Hàng Điếu,,,,
HKD Nga Linh,FASHION GL,Thời trang,FASHION GL,Hà Nội,Hoàn Kiếm,Hàng Bông,Số 69 Hàng Gà,,,,
HKD Trần Thị Mai,Nghệ nhân Trần Đỗ,Nội thất,Nghệ nhân Trần Đỗ,Hà Nội,Gia Lâm,Bát Tràng,Xóm 3 Bát Tràng,,,,
HKD Trần Thị Mai,Nghệ nhân Trần Đỗ,Nội thất,Nghệ nhân Trần Đỗ,Hà Nội,Gia Lâm,Bát Tràng,A28 TTTM Bát Tràng,,,,
HKD Trần Thị Mai,Nghệ nhân Trần Đỗ,Nội thất,Nghệ nhân Trần Đỗ,Hà Nội,Gia Lâm,Bát Tràng,Kiot 62 khu D Chợ Gốm,,,,
Cty CP TM & Du lịch NCH  Việt Nam,NCH Travel,Du lịch,NCH Travel,Hà Nội,Cầy Giấy,Trung Hòa,"P406,tầng 4, 83 Nguyễn Ngọc Vũ",,,,
Hộ kinh doanh đá quý Kim tự tháp,Cửa hàng đá quý Kim Tự Tháp,Mua sắm,Cửa hàng đá quý Kim Tự Tháp,Hà Nội,Cầy Giấy,Nghĩa Đô,"Số 12, Phố Nguyễn Đình Hoàn",,,,
Cty TNHH Công nghệ  và thương mại Phương Bắc,Cty TNHH Công nghệ  và thương mại Phương Bắc,Điện tử - Điện máy,Cty TNHH Công nghệ  và thương mại Phương Bắc,Hà Nội,Thanh Xuân,Thượng Đình,Số 187 Nguyễn Trãi,,,,
HKD Đồng hồ Trần Nguyễn ,Đồng Hồ Trần Nguyễn,Dịch vụ khác,Đồng Hồ Trần Nguyễn,Hà Nội,Ba Đình,Quán Thánh,Số 25 Nguyễn Biểu,,,,
HKD  Trang sức Đá Quý ,HUONGS GEMS,Mua sắm,HUONGS GEMS,Hà Nội,Hai Bà Trưng,Lê Đại Hành,78 Đại Cồ Việt,,,,
HKD Nguyễn Thị Hưởng,Linh Túi,Thời trang,Linh Túi,Hà Nội,Đống Đa,Trung Tự,Số 78 Phạm Ngọc Thạch,,,,
HKD Phạm Thế Vân,Lẩu Bún Bung,Nhà hàng,Lẩu Bún Bung,Hà Nội,Hai Bà Trưng,Đồng Tâm,Số 5 ngõ 84 Trần Đại Nghĩa,,,,
HKD Nguyễn Anh Tú,JEANS STYLE,Thời trang,JEANS STYLE,Hà Nội,Ba Đình,Đội Cấn,"Số 55, phố Đội Cấn",,,,
HKD Hương Quỳnh,HQ HAIR AND SPA,Spa - Làm đẹp,HQ HAIR AND SPA,Hà Nội,Cầy Giấy,Nghĩa Đô,"Số 157 phố Tô Hiệu, tổ 47",,,,
HKD Cửa hàng thực phẩm tự chọn,Cửa hàng thực phẩm tự chọn,Siêu thị - Cửa hàng tạp hóa,Cửa hàng thực phẩm tự chọn,Hà Nội,Cầy Giấy,Nghĩa Tân,"Phòng 108A-C2, tập thể Nghĩa Tân",,,,
HKD kinh mắt đồng hồ Tuấn Nam,Cửa hàng kính mắt Tuấn Nam,Mua sắm,Cửa hàng kính mắt Tuấn Nam,Hà Nội,Cầy Giấy,Dịch Vọng Hậu,209 Xuân Thủy,,,,
HKD KHÔNG ĐĂNG KÝ TÊN BIỂN HIỆU- Đặng Hương Giang,"SUZI SHOP
",Thời trang,"SUZI SHOP
",Hà Nội,Ba Đình,Ngọc Khánh,45 Kim Mã,,,,
HKD Nguyễn Thị Thêm-63,GIAY DEP VNXK,Thời trang,GIAY DEP VNXK,Hà Nội,Hai Bà Trưng,Lê Đại Hành,Số 46B phố Lê Đại Hành,,,,
HKD TO MA,Đồ da To Ma,Thời trang,Đồ da To Ma,Hà Nội,Cầy Giấy,Quan Hoa,"Số 22, đường Nguyễn Khánh Toàn",,,,
HKD Nhà sách Kỳ Phong,Nhà sách Kỳ Phong,Giáo dục – Đào tạo,Nhà sách Kỳ Phong,Hà Nội,Hà Đông,Hà Cầu,Tầng 1 TTTM Mê Linh Plaza,,,,
HKD THƯƠNG GIA SHOP 1,Thương Gia Shop 1,Nội thất,Thương Gia Shop 1,Hà Nội,Hoàn Kiếm,Hàng Gai,Số 20 Hàng Hòm,,,,
"HKD "" HÀ"" GIẦY, TÚI",Hà giày túi,Thời trang,Hà giày túi,Hà Nội,Hoàn Kiếm,Hàng Đào,Số 12 Chả Cá,,,,
CÔNG TY TNHH thời trang My Vân,Thời trang My Vân,Thời trang,Thời trang My Vân,Hà Nội,Hoàn Kiếm,Hàng Đào,46 Hàng Ngang,,,,
CÔNG TY TNHH thời trang My Vân,Thời trang My Vân,Thời trang,Thời trang My Vân,Hà Nội,Hoàn Kiếm,Hàng Mã,14 Hàng Cót,,,,
CÔNG TY TNHH thời trang My Vân,Thời trang My Vân,Thời trang,Thời trang My Vân,Hà Nội,Ba Đình,Trúc Bạch,Só 35 Phó Đức Chính,,,,
CÔNG TY TNHH thời trang My Vân,Thời trang My Vân,Thời trang,Thời trang My Vân,Hà Nội,Ba Đình,Trúc Bạch,Só 37 Phó Đức Chính,,,,
HKD Nguyễn Thị Bích Ngọc,Shop Ngọc Nga,Thời trang,Shop Ngọc Nga,Hà Nội,Hoàng Mai,Tương Mai,359 Trương Định,,,,
Cty CP Điện tử Richhomes,Cty CP Điện tử Richhomes,Dịch vụ khác,Cty CP Điện tử Richhomes,Hà Nội,Thanh Xuân,Thượng Đình,"R1-32-21 Royal City, 72A Nguyễn Trãi",,,,
HKD Không đăng ký tên biển hiệu-Nguyễn Thị Huệ,Mai Minh Hàng XK,Thời trang,Mai Minh Hàng XK,Hà Nội,Hoàn Kiếm,Cửa Đông,Số 81 phố Hàng Điếu,,,,
HKD Cao Thị Huyền,TH Sport,Thời trang,TH Sport,Hà Nội,Hoàn Kiếm,Phan Chu Trinh,Số 4 Hàm Long,,,,
Công ty TNHH thương mại dịch vụ Y-Nha khoa Minh Phương,MINH DENTAL,Dịch vụ khác,MINH DENTAL,Hà Nội,Đống Đa,Kim Liên,Số 41 ngõ 38 Phương Mai,,,,
Công ty TNHH thương mại dịch vụ Y-Nha khoa Minh Phương,MMVLNK MINH PHUONG,Dịch vụ khác,MMVLNK MINH PHUONG,Hà Nội,Đống Đa,Kim Liên,111E1 Phương Mai,,,,
Công ty TNHH thương mại dịch vụ Y-Nha khoa Minh Phương,NHA KHOA SENDA,Dịch vụ khác,NHA KHOA SENDA,Hà Nội,Đống Đa,Kim Liên,Số 8/360 Xã Đàn,,,,
Công ty TNHH Thương mại Anh Thành,Siêu thị tiện ích,Siêu thị - Cửa hàng tạp hóa,Siêu thị tiện ích,Hà Nội,Thanh Xuân,Nhân Chính,"Tầng 1, Tòa LICOGI 13, Ngõ 164 Khuất Duy Tiến",,,,
Công ty TNHH Thương mại Anh Thành,Nhà hàng AT,Nhà hàng,Nhà hàng AT,Hà Nội,Thanh Xuân,Nhân Chính,"Tầng 1, Tòa LICOGI 13, Ngõ 164 Khuất Duy Tiến",,,,
HKD Cửa hàng thiết bị y tế Tiến Thủy,Thiết bị y tế Tiến Thủy,Dịch vụ khác,Thiết bị y tế Tiến Thủy,Hà Nội,Đống Đa,Phương Mai,Số 2 phố Phương Mai,,,,
Cty  TNHH MTV Kinh doanh Đại Phúc,CH Lan Dương,Nội thất,CH Lan Dương,Hà Nội,Đống Đa,Quốc Tử Giám,25 Bích Câu,,,,
HKD Đào Thị Thùy Linh,HM FLOWERS SHOP,Mua sắm,HM FLOWERS SHOP,Hà Nội,Tây Hồ,Xuân La,Số 571 Lạc Long Quân,,,,
Cty CP Công nghệ Cao Mặt Trời Việt,Tech 360,Điện tử - Điện máy,Tech 360,Hà Nội,Đống Đa,Trung Liệt,Số 58 Thái Hà,,,,
Cty CP Công nghệ Cao Mặt Trời Việt,Tech 360,Điện tử - Điện máy,Tech 360,Hồ Chí Minh,Quận 1,Tân Định,Số 9/7 Lý Văn Phức,,,,
HKD Trần Minh Tân,Everon ,Nội thất,Everon ,Hà Nội,Hà Đông,Quang Trung,Số 155 Quang Trung,,,,
HKD Phan Thị Thanh Tâm,Cửa hàng Lụa Nhật Phong,Thời trang,Cửa hàng Lụa Nhật Phong,Hà Nội,Hà Đông,Vạn Phúc,Số 5 Khối Bạch Đằng,,,,
HKD Nhà Hàng Duyên Béo,Nhà hàng Duyên Béo,Nhà hàng,Nhà hàng Duyên Béo,Hà Nội,Hoàng Mai,Hoàng Văn Thụ,"Ô 18, Lô 7, Đền Lừ 2",,,,
HKD Nguyễn Hoài Nam-1982,Baby fun shop,Mẹ và bé,Baby fun shop,Hà Nội,Hai Bà Trưng,Thanh Nhàn,Số 112 +114 Kim Ngưu,,,,
HKD Nguyễn Thị Tuyết - Tân,Cửa hàng Tuấn Nga,Nội thất,Cửa hàng Tuấn Nga,Hà Nội,Gia Lâm,Bát Tràng,Thôn 6 Giang Cao,,,,
Cty TNHH Tiến Thanh,Gốm sử Tiến Bình,Nội thất,Gốm sử Tiến Bình,Hà Nội,Gia Lâm,Bát Tràng,Xóm 5 Bát Tràng,,,,
Cty TNHH Tiến Thanh,xưởng sản xuất gốm sứ Tiến Bình,Nội thất,xưởng sản xuất gốm sứ Tiến Bình,Hà Nội,Gia Lâm,Bát Tràng,Xóm 4 Thôn Bát Tràng,,,,
Cty TNHH Tiến Thanh,xưởng sản xuất gốm sứ Tiến Bình,Nội thất,xưởng sản xuất gốm sứ Tiến Bình,Hà Nội,Gia Lâm,Bát Tràng,"Lô A58, Cụm SX LN TT",,,,
Cty TNHH Gốm Sứ Thành Trung,Gốm sứ Thành Trung,Nội thất,Gốm sứ Thành Trung,Hà Nội,Gia Lâm,Bát Tràng,Xóm 1 thôn Giang Cao,,,,
Cty TNHH Gốm Sứ Thành Trung,Gốm sứ Thành Trung,Nội thất,Gốm sứ Thành Trung,Hà Nội,Gia Lâm,Bát Tràng,Số 135 Xóm 5 thông Giang Cao,,,,
Cty TNHH Gốm Sứ Thành Trung,Gốm sứ Thành Trung,Nội thất,Gốm sứ Thành Trung,Hà Nội,Gia Lâm,Bát Tràng,Xóm 2 thôn Giang Cao,,,,
HKD Nguyễn Quý Thịnh,Cửa hàng Quý Thịnh,Điện tử - Điện máy,Cửa hàng Quý Thịnh,Hà Nội,Hai Bà Trưng,Đồng Tâm,Số 178 Lê Thanh Nghị,,,,
HKD Nguyễn Quý Thịnh,Cửa hàng Quý Thịnh,Điện tử - Điện máy,Cửa hàng Quý Thịnh,Hà Nội,Hà Đông,Kiến Hưng,"Số 61, tổ 3 Đa Sỹ",,,,
HKD Triệu Văn Mến,Kính Mắt ITALY,Thời trang,Kính Mắt ITALY,Hà Nội,Long Biên,Gia Thụy,Kính Mắt ITALY tầng 1 TTTM SAVICO,,,,
HKD Triệu Văn Mến,Kính Mắt ITALY,Thời trang,Kính Mắt ITALY,Hà Nội,Long Biên,Ngọc Lâm,"Đồng hồ kính mắt Italy tầng 1 MIPEC Long Biên, Số 2 Long Biên 2",,,,
HKD Triệu Văn Mến,Kính Mắt ITALY,Thời trang,Kính Mắt ITALY,Hà Nội,Nam Từ Liêm,Mỹ Đình 1,"Đồng hồ kính mắt Italy, tầng G, The Garden",,,,
HKD đỗ hữu Mạnh,Gốm sứ Mạnh Huyền,Nội thất,Gốm sứ Mạnh Huyền,Hà Nội,Gia Lâm,Bát Tràng,Kiot 14 khu TTTM chợ Gốm,,,,
HKD đỗ hữu Mạnh,Gốm sứ Mạnh Huyền,Nội thất,Gốm sứ Mạnh Huyền,Hà Nội,Gia Lâm,Bát Tràng,Xóm 1 Xã Bát Tràng,,,,
HKD Triệu Đình Chiến,HKD Triệu Đình Chiến,Dược phẩm và thuốc,,Vĩnh Phúc,Sông Lô,Đồng Thịnh,Xã Đồng Thịnh,,,,
HKD Đặng Như Quỳnh ,T&T,Dịch vụ khác,T&T,Hà Nội,Cầy Giấy,Trung Hòa,"Số 123B, Phố Trung Kính",,,,
HKD Trần Thu Hạnh,EVERON,Nội thất,EVERON,Hà Nội,Hà Đông,La Khê,Số 27 Lê Trọng Tấn,,,,
HKD  S-A-L-O-N Trung Trần,Salon Trung Trần,Spa - Làm đẹp,Salon Trung Trần,Hà Nội,Cầy Giấy,Trung Hòa,"Số 153 Nguyễn Ngọc Vũ,",,,,
